Frame;leftX;leftY;rightX;rightY
1360;436;371;615;359
1361;438;371;612;359
1362;435;371;613;359
1363;440;369;617;358
1364;435;369;617;357
1365;441;368;617;365
1366;443;368;616;356
1367;446;367;620;354
1368;445;366;620;352
1369;447;366;625;351
1370;457;364;629;349
1371;458;362;630;347
1372;455;361;630;346
1373;460;361;630;346
1374;459;363;625;346
1375;452;363;620;352
1376;445;365;616;350
1377;436;369;613;353
1378;429;370;605;360
1379;427;366;600;358
1;433;369;605;369
